source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dist,dist_error,pm_scalar,pm_scalar_error,rad_v,rad_v_pc_yr,rad_v_error,finra,findec,findist,tang_v,true_v
6.675424143829952e+16,57.55177249919621,0.04810759095656847,24.532732691816317,0.020301960570414952,19.223545078016887,0.08875333573220813,-45.52977505122815,0.06572430092466143,7.196010438933341,0.051734247321759734,12.73605,13.405672000000001,11.961775999999999,138.96589068153565,19329.555406122512,0.04942170678539931,0.0978784418488287,5.784444735133113,5.911904974871771e-06,1.9804877878847966,62.89164613197868,11.885572955364054,144.87779565640741,32.553995321540526,33.06391404974148
6.678653959217139e+16,56.60273681959683,0.11940335735978412,24.479405176231772,0.058602717941839286,20.04504395458003,0.2821396887332904,-45.71125391605085,0.14049397994662655,7.1966131496693775,0.11633543155942608,16.499056,18.045742,15.228717999999999,138.95425239662094,8595.833501414256,0.04991314978759325,0.28864028342497366,5.841475238676682,5.970192145560923e-06,5.782873098483829,62.170804584757946,11.781834643995424,144.92444454218187,32.87495451996905,33.389900683501686
6.527281702355904e+16,56.09705490217159,0.0449959128749186,24.13238386972475,0.03214500545060295,20.398823839526074,0.08487321621704842,-47.75079000032624,0.06655484899044185,7.2010518632427925,0.04858174529073415,14.159260999999999,14.169670000000002,12.893875,138.86860128093537,20583.863218901835,0.05192542690909025,0.08450465888163537,6.0732318103958995,6.207055473337974e-06,1.6274374621689034,61.7633948575955,10.868275536300796,145.07565675427333,34.179246063401024,34.7146223670274
6.676585502976077e+16,57.18905626695035,0.15182893849277007,24.62380211403468,0.081834006837138,18.416707509840048,0.2821982036845862,-46.98090129058704,0.20618344155674392,7.201266765217404,0.1704529571028917,17.324587,19.158178,15.989278,138.86445712996863,5866.721334710333,0.0504616706181918,0.3158643202151716,5.901853789745368,6.031901138002407e-06,6.25953470524519,62.30480835301703,11.57355175553828,144.89635826797104,33.21475603230318,33.73502477308935
6.528927963259802e+16,55.965708678954456,0.09272007946837184,24.23762939896923,0.059526802897158074,18.590503029903992,0.18624687271239448,-46.132603992058584,0.12880072732432687,7.203331346369492,0.10366688262029213,16.51389,18.275965,15.20904,138.82465652562325,9646.282156113146,0.049737550743808936,0.20910062417096936,5.815495499456282,5.943639942786802e-06,4.204104267530117,61.129737298372234,11.423017178952957,144.76829646841006,32.72874440858206,33.24140036861395
7.121609398224998e+16,54.29996605309007,0.11093341679442106,26.77452971823734,0.0793770687619946,21.30539901486232,0.2204135137205656,-43.74708959439349,0.156489706494717,7.204886496715994,0.1307462301960377,16.354664,18.189401999999998,15.05724,138.79469169372794,7648.404076359405,0.048659304096569114,0.22496026597960594,5.688194933491843,5.813534308851336e-06,4.623206253266209,60.218132446107376,14.622560386461368,144.60822600257927,32.0123157419435,32.51374971859269
7.025268127808538e+16,56.06412321090573,0.05909834852671893,26.33102706608452,0.028198598673957177,20.067212962272023,0.08800326545144893,-44.74909239506115,0.0614305210805314,7.205157853337753,0.06240334024402034,10.866058,11.265806,10.33346,138.78946448574405,16024.783226180312,0.0490425764642815,0.09369952877502997,5.732782948146461,5.859104820408868e-06,1.9105947986997605,61.63834903375907,13.900723623011977,144.64856930615292,32.26325046202944,32.768615025756
6.645276909150502e+16,57.45992114123093,0.0504357343967328,23.705394606429724,0.0192027777724762,19.715913022064786,0.10414094510266364,-44.02417406406105,0.05239362906397167,7.205443261054198,0.05001566000376901,11.34111,11.799698,10.765959,138.78396703295866,19993.73795976387,0.0482373830997948,0.11224673128359086,5.6384373273184885,5.7626802938259514e-06,2.3269759567391195,62.93656364736004,11.476457366412765,144.5466473267846,31.73228732906228,32.22933500133481
6.83908301353335e+16,55.500156085151474,0.09982925395918194,25.02960841156009,0.0573819363907804,19.83201437933243,0.2285412336564052,-44.95602422803925,0.1328339899864277,7.205960298982081,0.10755998072581338,16.004089999999998,17.609617,14.769639000000002,138.77400908540403,9297.138147961841,0.04913606525490315,0.24211602472964658,5.743071615229781,5.86962019827137e-06,4.9274831907152645,61.00904896829937,12.54182390377141,144.6436292836754,32.32115355133739,32.82742509650715
6.664800112751437e+16,58.180227820072496,0.13424413750567815,24.466116939319388,0.057055061906939,18.278563231222805,0.2535100965687731,-44.89672010774207,0.16764698274359774,7.206343707193117,0.13931544799723727,16.847776,18.564863,15.570727999999999,138.7666257164275,7177.954881355517,0.04847495590746567,0.2963000031491596,5.6654990599858746,5.790338331772663e-06,6.112465283913471,63.25760649541216,11.994805798279925,144.55696404820017,31.88458673876986,32.38401999599246
