source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dist,dist_error,rad_v,finra,findec,findist,pm_scalar,tang_v,true_v,pm_scalar_error
6.681145040245722e+16,56.58539698202637,0.026279697477030902,24.78528924307344,0.01608772786597789,18.603728513572886,0.05507453011790787,-45.134883561589774,0.03911934739500287,3.4054429709810985,2.963777257393101,7.3743396772264305,0.029137219667023817,13.357169,14.180535999999998,12.475019999999999,135.60536180455833,34320.364517543676,3.4804819068466672e-06,61.753099346907725,12.24782158707628,139.085843711405,0.04881860740255699,31.379107718991357,31.56335601720241,0.06318636093144518
6.829688631383885e+16,56.01485492190356,0.05452223424729022,24.504048116016957,0.035454581526683564,22.323330932648158,0.11883240169290445,-45.72743195815646,0.09059276925821692,1.265316257699757,4.5125753278210095,7.378027754105461,0.05403356097482512,10.528545,10.91307,9.999205,135.5375763453256,18507.016416443697,1.293197501438171e-06,62.215780180972494,11.801983683195717,136.83077384676375,0.050885451137003344,32.69126200496917,32.715739892436176,0.11162223315906912
6.98476100266871e+16,56.614067208259115,0.04977703854871724,25.135337435698997,0.024365970619729272,20.941524053302228,0.0871674276728276,-45.50812279661365,0.05142524322705614,6.248084999670532,0.5174428860129093,7.378191904384264,0.05501824371725785,10.404107000000002,10.761773,9.912958,135.53456090045324,18175.789200743333,6.385761552638272e-06,62.43115722306529,12.494192214417428,141.9203224530915,0.05009527592644543,32.1828994106609,32.78380058260216,0.0860976266930934
6.652389375343782e+16,57.10911287974154,0.058129551721068574,24.04818882161825,0.029442304051821293,19.62336018165412,0.13640983172850366,-46.308469107920864,0.06812952789865634,6.048730118470192,1.3935350838073564,7.379283401069253,0.05886686818564741,9.894127000000001,10.200419,9.458603,135.51451348990074,16987.484315393125,6.182013886630683e-06,62.560046263534346,11.18472518052912,141.6965273765314,0.050294637645957735,32.30619688726092,32.86757510624347,0.14127510469035587
6.49365081989079e+16,57.189367097367565,0.03761107614249932,23.33871889355739,0.021462646874401074,18.997039508462194,0.08373989726854801,-45.737877652644755,0.05137775419950357,7.338481046617472,4.030778727391923,7.379298209779048,0.04003077733398997,12.895202000000001,13.609607,12.089958,135.5142415405844,24980.778955568872,7.500184476479689e-06,62.46632251638484,10.63375287893385,143.0144260170641,0.04952616442098433,31.81251288155961,32.647959812382766,0.09184894182324775
6.678711941091507e+16,56.66214031086443,0.04373314404545296,24.52011396235759,0.02259235457212429,20.428912816402203,0.09460794483258787,-46.026776254695456,0.05180945982594684,6.284287614155296,0.737934044456396,7.381538623330803,0.04231171156818464,12.879779,13.598298999999999,12.072281,135.47311082804654,23634.11837851362,6.422761891733208e-06,62.3368383154206,11.734898336053298,141.89587271977976,0.05035677324114363,32.33622654341883,32.941217613875935,0.09464302546589742
6.438063635058854e+16,55.879799152116654,0.05335539529717144,22.15818094979032,0.031877267041704946,19.727239679518032,0.12154668455833954,-45.72460085142181,0.06422935814689261,6.731583751968099,0.6545539028189827,7.381557592590744,0.062282142441626435,10.228817999999999,10.613237,9.713229,135.472762686801,16055.966618958942,6.879914199942717e-06,61.359587951982775,9.456902935506484,142.3526768867437,0.049798625567328614,31.977733998318843,32.67858154016171,0.12690029273766754
6.648925913757082e+16,57.85177538535643,0.04002745356542217,24.08717860679977,0.017373529553940083,19.155921887809924,0.08433080186845035,-45.04113308878934,0.055477888648830916,4.590146213957873,1.3978843387656448,7.382369336356251,0.04295475045948813,12.792986,13.487478,12.003316,135.4578664975836,23280.31217276257,4.691290085782435e-06,63.172864798636965,11.575752748802733,140.14915658336605,0.04894540850063373,31.426392493052074,31.75984237040341,0.0933979056491175
6.56804996144608e+16,57.98900483956988,0.043517245659171984,23.3392277403962,0.01894924768329524,20.948647916616927,0.08710403747905217,-46.34572346557447,0.055623625386691994,5.614524413475497,1.0940488927933267,7.383240331014591,0.047075828013193,12.720613,13.405562,11.932260000000001,135.44188664688664,21242.324186411548,5.738240458926429e-06,63.808073705296806,10.465415666625512,141.18012710581309,0.05086031786257218,32.652046508076175,33.13123942075035,0.08509049261492312
6.524206935219098e+16,55.995108008035096,0.07327810305791496,23.882533452133064,0.03536093074619088,20.370574551212652,0.10919960233420953,-45.68132442500474,0.07629281697461664,7.141263853472752,0.3424697614918959,7.3856985145787775,0.08487960712938628,9.533586,9.838225,9.0952835,135.3968074957406,11781.392890705178,7.298621602484024e-06,61.6536009389275,11.193276667409526,142.69542909822462,0.05001743404823009,32.10023221508819,32.884989853845205,0.11225667734883574
